temp,hum,pres,alt,ax,ay,az,gx,gy,gz,t
26.639999389648438,45.337890625,1026.492431640625,18.816091537475586,-276,-72,16784,518,87,60,1309782
26.639999389648438,45.337890625,1026.492431640625,18.816091537475586,-4,-36,15996,86,108,-28,1309795
26.639999389648438,45.337890625,1026.492431640625,18.816091537475586,28,-40,16420,95,110,-6,1309808
26.639999389648438,45.337890625,1026.492431640625,18.816091537475586,-4,-40,16584,101,85,18,1309820
26.639999389648438,45.337890625,1026.492431640625,18.816091537475586,-60,4,16464,67,27,-16,1309833
26.639999389648438,45.337890625,1026.492431640625,18.816091537475586,-44,100,16452,40,21,-101,1309846
26.639999389648438,45.337890625,1026.492431640625,18.816091537475586,-176,-32,16384,75,17,-257,1309858
26.639999389648438,45.337890625,1026.50390625,18.721893310546875,-96,-56,16360,97,85,-416,1309871
26.639999389648438,45.337890625,1026.50390625,18.721893310546875,160,-68,16396,156,154,-367,1309884
26.639999389648438,45.337890625,1026.50390625,18.721893310546875,192,-48,16224,141,249,-114,1309896
26.639999389648438,45.337890625,1026.50390625,18.721893310546875,60,-40,16436,130,190,-15,1309909
26.639999389648438,45.337890625,1026.50390625,18.721893310546875,112,36,16216,106,168,19,1309922
26.639999389648438,45.337890625,1026.50390625,18.721893310546875,80,36,16356,76,159,-1,1309934
26.639999389648438,45.337890625,1026.50390625,18.721893310546875,-40,-8,16256,68,191,11,1309947
26.639999389648438,45.337890625,1026.4891357421875,18.843292236328125,-72,16,16400,57,147,-6,1309960
26.639999389648438,45.337890625,1026.4891357421875,18.843292236328125,-36,64,16312,49,136,15,1309972
26.639999389648438,45.337890625,1026.4891357421875,18.843292236328125,-36,-8,16244,67,178,-8,1309997
26.639999389648438,45.337890625,1026.4891357421875,18.843292236328125,-36,0,16276,53,242,-25,1310010
26.639999389648438,45.337890625,1026.4891357421875,18.843292236328125,-132,0,16412,67,254,-15,1310022
26.639999389648438,45.337890625,1026.4891357421875,18.843292236328125,-124,-44,16248,58,330,-31,1310035
26.639999389648438,45.337890625,1026.4891357421875,18.843292236328125,64,92,16428,50,390,13,1310048
26.639999389648438,45.427734375,1026.47314453125,18.974767684936523,-108,52,16332,53,171,-21,1310070
26.639999389648438,45.427734375,1026.47314453125,18.974767684936523,-32,-20,16268,44,171,-35,1310082
26.639999389648438,45.427734375,1026.47314453125,18.974767684936523,-92,-56,16228,34,215,-44,1310095
26.639999389648438,45.427734375,1026.47314453125,18.974767684936523,16,-52,16540,32,450,11,1310107
26.639999389648438,45.427734375,1026.47314453125,18.974767684936523,-128,60,16132,2,449,-7,1310120
26.639999389648438,45.427734375,1026.47314453125,18.974767684936523,-136,52,16416,29,332,-38,1310133
26.639999389648438,45.427734375,1026.47314453125,18.974767684936523,-108,-24,16456,28,248,-19,1310145
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-136,12,16308,29,207,-33,1310158
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-132,-20,16312,9,224,-13,1310171
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-120,16,16348,16,124,-55,1310184
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-144,60,16308,19,61,-55,1310196
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-196,32,16420,10,101,-27,1310209
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-208,-12,16436,11,77,4,1310222
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-224,68,16320,24,99,-16,1310234
26.639999389648438,45.44921875,1026.4580078125,19.099193572998047,-260,60,16152,-6,59,-9,1310247
26.6299991607666,45.6728515625,1026.4627685546875,19.059900283813477,-164,-28,16432,4,48,-39,1310260
26.6299991607666,45.6728515625,1026.4627685546875,19.059900283813477,-212,12,16448,22,-5,-26,1310272
26.6299991607666,45.6728515625,1026.4627685546875,19.059900283813477,-136,-28,16256,16,-2,-21,1310285
26.6299991607666,45.6728515625,1026.4627685546875,19.059900283813477,8,-12,16264,3,56,-5,1310298
26.6299991607666,45.6728515625,1026.4627685546875,19.059900283813477,-248,12,16324,3,-41,-22,1310310
26.6299991607666,45.6728515625,1026.4627685546875,19.059900283813477,-116,-56,16360,-15,-33,-15,1310323
26.6299991607666,45.6728515625,1026.4627685546875,19.059900283813477,-208,52,16392,16,15,-35,1310336
26.6299991607666,45.6728515625,1026.4627685546875,19.045795440673828,-200,-16,16340,6,-42,-29,1310348
26.6299991607666,45.6953125,1026.46875,19.010534286499023,-196,12,16328,24,-3,-58,1310361
26.6299991607666,45.6953125,1026.46875,19.010534286499023,-104,20,16384,-10,-87,-37,1310374
26.6299991607666,45.6953125,1026.46875,19.010534286499023,-216,4,16284,18,6,-30,1310386
26.6299991607666,45.6953125,1026.46875,19.010534286499023,-196,-28,16372,11,-6,-42,1310399
26.6299991607666,45.6953125,1026.46875,19.010534286499023,-172,76,16404,18,21,-13,1310412
26.6299991607666,45.6953125,1026.46875,19.010534286499023,-248,116,16328,1,7,-48,1310424
26.6299991607666,45.6953125,1026.46875,19.010534286499023,-188,-28,16540,21,-10,-35,1310437
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-184,28,16408,15,-9,-29,1310450
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-136,-24,16468,-4,15,-19,1310462
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-224,20,16328,12,-23,-12,1310475
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-188,12,16448,11,-13,-32,1310488
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-40,4,16408,14,-29,-40,1310500
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-148,4,16484,8,19,-44,1310513
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-196,48,16412,15,-4,-11,1310526
26.6299991607666,45.7392578125,1026.46875,19.010534286499023,-160,108,16356,25,20,-26,1310538
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-196,-8,16376,0,33,-26,1310551
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-236,16,16420,3,25,-23,1310564
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-164,-52,16452,-6,32,-18,1310576
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-220,36,16348,15,5,-11,1310589
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-88,40,16312,9,-16,-25,1310602
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-268,60,16204,3,-46,-19,1310614
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-248,36,16220,36,-30,-11,1310627
26.6299991607666,45.76171875,1026.4742431640625,18.965700149536133,-128,76,16472,2,-391,-13,1310640
26.6299991607666,45.728515625,1026.4638671875,19.050832748413086,-232,88,16380,14,-74,-73,1310652
26.6299991607666,45.728515625,1026.4638671875,19.050832748413086,-64,8,16292,33,-36,5,1310665
26.6299991607666,45.728515625,1026.4638671875,19.050832748413086,-168,64,16268,1,-20,-45,1310678
26.6299991607666,45.728515625,1026.4638671875,19.050832748413086,-124,32,16308,10,-1,-43,1310690
26.6299991607666,45.728515625,1026.4638671875,19.050832748413086,-168,-52,16288,7,34,-32,1310703
26.6299991607666,45.728515625,1026.4638671875,19.050832748413086,-184,36,16416,-13,35,-16,1310716
26.6299991607666,45.728515625,1026.4638671875,19.050832748413086,-272,-20,16340,-3,72,-13,1310728
26.639999389648438,45.83984375,1026.479248046875,18.924394607543945,-184,-36,16360,-4,98,-28,1310753
26.639999389648438,45.83984375,1026.479248046875,18.924394607543945,-292,20,16264,16,80,-16,1310766
26.639999389648438,45.83984375,1026.479248046875,18.924394607543945,-204,-24,16336,5,111,-20,1310779
26.639999389648438,45.83984375,1026.479248046875,18.924394607543945,-148,-68,16384,13,128,-41,1310791
26.639999389648438,45.83984375,1026.479248046875,18.924394607543945,-252,-4,16444,15,68,-36,1310804
26.639999389648438,45.83984375,1026.479248046875,18.924394607543945,-140,-12,16480,19,50,-19,1310817
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-212,-84,16392,35,-24,-26,1310838
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-140,24,16420,16,-2,-19,1310851
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-220,56,16336,14,-18,-46,1310863
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-108,24,16328,8,92,-11,1310876
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-176,-40,16276,23,46,-44,1310889
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-196,-44,16284,14,65,-34,1310901
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-308,16,16236,13,56,-10,1310914
26.639999389648438,45.7509765625,1026.4786376953125,18.929431915283203,-188,-60,16424,7,-5,-8,1310926
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-144,64,16424,16,-54,-36,1310939
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-112,-16,16364,-5,-80,-28,1310952
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-196,-24,16324,-12,-134,-48,1310964
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-168,44,16360,13,-124,-50,1310977
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-228,32,16300,11,-75,-50,1310990
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-212,68,16368,15,-98,-43,1311002
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-176,84,16296,4,-111,-44,1311015
26.6299991607666,45.6279296875,1026.48583984375,18.870494842529297,-252,-72,16316,18,-150,-56,1311028
26.6299991607666,45.7060546875,1026.4835205078125,18.889636993408203,-196,64,16128,10,-179,-45,1311040
26.6299991607666,45.7060546875,1026.4835205078125,18.889636993408203,-132,-32,16288,15,-125,1,1311053
26.6299991607666,45.7060546875,1026.4835205078125,18.889636993408203,-232,-80,16396,3,-48,-13,1311066
26.6299991607666,45.7060546875,1026.4835205078125,18.889636993408203,-196,-60,16372,17,-20,-31,1311078
26.6299991607666,45.7060546875,1026.4835205078125,18.889636993408203,-180,4,16348,10,16,-33,1311091
26.6299991607666,45.7060546875,1026.4835205078125,18.889636993408203,-100,40,16272,8,42,-34,1311104
26.6299991607666,45.7060546875,1026.4835205078125,18.889636993408203,-212,16,16364,-14,92,-15,1311116
26.6299991607666,45.7060546875,1026.4835205078125,19.050832748413086,-96,-28,16404,6,117,-32,1311129
26.6299991607666,45.76171875,1026.4638671875,19.050832748413086,-224,108,16304,1,86,-26,1311142
26.6299991607666,45.76171875,1026.4638671875,19.050832748413086,-120,-64,16344,41,105,-16,1311154
26.6299991607666,45.76171875,1026.4638671875,19.050832748413086,-168,-44,16372,23,82,-17,1311167
26.6299991607666,45.76171875,1026.4638671875,19.050832748413086,-216,-84,16196,15,38,-53,1311180
26.6299991607666,45.76171875,1026.4638671875,19.050832748413086,-160,12,16340,19,-28,-55,1311192
26.6299991607666,45.76171875,1026.4638671875,19.050832748413086,-200,-96,16400,13,-61,-38,1311205
26.6299991607666,45.76171875,1026.4638671875,19.050832748413086,-120,-56,16348,10,-60,-42,1311218
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-152,80,16428,15,-70,-34,1311230
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-88,-76,16292,51,-68,-35,1311243
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-88,24,16340,16,-74,-28,1311256
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-244,24,16244,3,-75,-20,1311268
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-232,24,16388,16,-106,-21,1311281
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-148,0,16376,2,-118,-30,1311294
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-100,56,16424,10,-147,-37,1311306
26.639999389648438,45.796875,1026.4927978515625,18.813068389892578,-128,76,16308,15,-159,-57,1311319
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-236,-84,16584,-8,-110,-44,1311332
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-144,-20,16452,28,-94,-63,1311344
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-180,-24,16284,18,-162,-39,1311357
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-168,-28,16272,11,-136,-24,1311370
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-112,72,16508,12,-108,-17,1311382
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-160,-112,16388,-5,-85,-31,1311395
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-160,68,16360,23,-123,-23,1311408
26.639999389648438,45.740234375,1026.479736328125,18.920364379882812,-128,52,16272,13,-108,-31,1311420
26.639999389648438,45.6064453125,1026.4862060546875,18.86747169494629,-224,12,16316,10,-80,-20,1311433
26.639999389648438,45.6064453125,1026.4862060546875,18.86747169494629,-172,-24,16300,11,-34,-28,1311446
26.639999389648438,45.6064453125,1026.4862060546875,18.86747169494629,-188,-36,16352,-3,-41,-32,1311458
26.639999389648438,45.6064453125,1026.4862060546875,18.86747169494629,-100,-16,16552,46,-25,-5,1311471
26.639999389648438,45.6064453125,1026.4862060546875,18.86747169494629,-236,-16,16380,24,-5,-7,1311483
26.639999389648438,45.6064453125,1026.4862060546875,18.86747169494629,-80,-100,16264,8,36,-9,1311508
26.639999389648438,45.6513671875,1026.479736328125,18.920364379882812,-188,-48,16224,5,102,-15,1311521
26.639999389648438,45.6513671875,1026.479736328125,18.920364379882812,-172,-36,16448,12,58,-19,1311534
26.639999389648438,45.6513671875,1026.479736328125,18.920364379882812,-204,88,16408,8,70,-25,1311551
26.639999389648438,45.6513671875,1026.479736328125,18.920364379882812,-152,56,16384,-8,75,-25,1311563
26.639999389648438,45.6513671875,1026.479736328125,18.920364379882812,-148,-40,16384,19,43,2,1311576
26.639999389648438,45.6513671875,1026.479736328125,18.920364379882812,-224,76,16484,23,41,-18,1311589
26.639999389648438,45.6513671875,1026.479736328125,18.920364379882812,-196,44,16216,8,24,-14,1311601
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-200,40,16280,12,18,-16,1311623
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-148,36,16404,20,47,2,1311636
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-184,-44,16388,5,20,-6,1311648
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-160,8,16240,20,3,-42,1311661
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-140,28,16400,22,11,-30,1311673
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-216,48,16340,15,-19,-33,1311686
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-96,28,16516,34,-56,-32,1311699
26.639999389648438,45.595703125,1026.457763671875,19.101207733154297,-176,-64,16292,4,-18,-22,1311711
26.639999389648438,45.662109375,1026.4725341796875,18.97980499267578,-184,12,16372,-4,-25,-35,1311724
26.639999389648438,45.662109375,1026.4725341796875,18.97980499267578,-84,-48,16328,20,-38,-9,1311737
26.639999389648438,45.662109375,1026.4725341796875,18.97980499267578,-228,80,16232,-9,-23,6,1311749
26.639999389648438,45.662109375,1026.4725341796875,18.97980499267578,-276,16,16404,14,5,-13,1311762
26.639999389648438,45.662109375,1026.4725341796875,18.97980499267578,-96,44,16396,5,32,-8,1311775
26.639999389648438,45.662109375,1026.4725341796875,18.97980499267578,-88,-40,16316,20,18,-19,1311787
26.639999389648438,45.662109375,1026.4725341796875,18.97980499267578,-176,-16,16356,-10,23,-11,1311800
26.639999389648438,45.662109375,1026.4840087890625,18.920364379882812,-196,28,16396,15,26,-28,1311812
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-156,-16,16292,25,-23,-20,1311825
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-140,4,16412,11,-63,-3,1311837
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-220,-68,16372,0,-31,-7,1311850
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-188,-84,16392,13,-8,-18,1311862
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-180,0,16340,31,-5,12,1311875
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-176,72,16296,6,-34,18,1311887
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-244,-16,16228,16,-52,-17,1311900
26.649999618530273,45.6181640625,1026.4769287109375,18.94353675842285,-116,92,16348,0,-74,-45,1311912
26.649999618530273,45.6181640625,1026.4769287109375,18.94353675842285,-144,28,16276,15,-53,-19,1311925
26.649999618530273,45.6181640625,1026.4769287109375,18.94353675842285,-84,12,16212,3,-75,-13,1311937
26.649999618530273,45.6181640625,1026.4769287109375,18.94353675842285,-108,108,16384,9,-47,-7,1311950
26.649999618530273,45.6181640625,1026.4769287109375,18.94353675842285,-120,16,16316,-6,-25,-23,1311962
26.649999618530273,45.6181640625,1026.4769287109375,18.94353675842285,-148,-80,16408,11,5,-30,1311975
26.649999618530273,45.5517578125,1026.4876708984375,18.855382919311523,-72,16,16436,20,-20,-21,1312143
26.649999618530273,45.5517578125,1026.4876708984375,18.855382919311523,-104,-44,16368,28,11,-35,1312157
26.649999618530273,45.5517578125,1026.4876708984375,18.855382919311523,-148,-88,16280,3,23,-20,1312169
26.649999618530273,45.5517578125,1026.4876708984375,18.855382919311523,-204,-16,16384,9,38,-12,1312182
26.649999618530273,45.5517578125,1026.4876708984375,18.855382919311523,-96,-8,16428,28,6,-13,1312195
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-120,24,16448,2,-36,-13,1312207
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-236,60,16372,7,-27,-10,1312220
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-156,-40,16360,-7,-55,-3,1312232
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-260,-60,16324,6,-50,-24,1312245
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-244,12,16380,-5,-38,-36,1312257
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-100,60,16224,15,-33,-22,1312270
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-76,-24,16444,16,7,-30,1312282
26.639999389648438,45.5625,1026.4412841796875,19.23621368408203,-120,12,16232,0,24,22,1312295
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-104,-28,16272,11,31,1,1312307
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-108,68,16268,-9,26,-23,1312320
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-128,-24,16404,22,-5,-25,1312332
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-156,-12,16236,11,-9,-31,1312345
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-212,-4,16428,39,-2,-31,1312358
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-156,48,16444,36,-20,-23,1312370
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-28,16,16248,22,-15,-33,1312383
26.639999389648438,45.5283203125,1026.4698486328125,19.001970291137695,-132,-80,16328,6,-10,-14,1312396
26.639999389648438,45.5283203125,1026.466552734375,19.028669357299805,-252,-96,16264,3,-33,-26,1312421
26.639999389648438,45.5283203125,1026.466552734375,19.028669357299805,-108,-12,16384,31,-18,-24,1312434
26.639999389648438,45.5283203125,1026.466552734375,19.028669357299805,-72,64,16360,7,-34,-38,1312447
26.639999389648438,45.5283203125,1026.466552734375,19.028669357299805,-68,-4,16380,-2,-77,-33,1312459
26.639999389648438,45.5283203125,1026.466552734375,19.028669357299805,-228,-20,16360,8,-70,3,1312472
26.639999389648438,45.5283203125,1026.466552734375,19.028669357299805,-232,-56,16344,15,-73,-8,1312485
26.639999389648438,45.451171875,1026.4761962890625,18.949581146240234,-100,24,16344,7,-76,-54,1312497
26.649999618530273,45.451171875,1026.4761962890625,18.949581146240234,-160,-8,16356,27,-37,-7,1312510
26.649999618530273,45.451171875,1026.4761962890625,18.949581146240234,-236,52,16348,2,-33,-37,1312531
26.649999618530273,45.451171875,1026.4761962890625,18.949581146240234,-96,-16,16480,16,-40,12,1312544
26.649999618530273,45.451171875,1026.4761962890625,18.949581146240234,-120,44,16280,-4,-37,-57,1312557
26.649999618530273,45.451171875,1026.4761962890625,18.949581146240234,-64,-44,16392,18,48,-16,1312569
26.649999618530273,45.451171875,1026.4761962890625,18.949581146240234,-48,-4,16296,12,-36,-25,1312582
26.649999618530273,45.583984375,1026.479736328125,18.920364379882812,-120,80,16564,3,26,-13,1312595
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-56,4,16432,-4,75,4,1312607
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-168,68,16364,13,52,-24,1312620
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-180,36,16304,8,83,-24,1312633
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-112,68,16104,9,42,-19,1312645
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-148,-68,16292,12,14,-2,1312658
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-200,40,16380,18,19,9,1312671
26.639999389648438,45.583984375,1026.479736328125,18.920364379882812,-200,56,16312,5,-40,-38,1312683
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-212,52,16384,15,9,-14,1312696
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-64,-124,16320,28,-25,-46,1312709
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-92,-32,16300,21,-12,-21,1312722
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-140,-52,16388,6,-16,-30,1312734
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-176,56,16256,15,-19,-34,1312747
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-204,-4,16380,20,-45,5,1312760
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-228,120,16340,37,-62,-9,1312772
26.639999389648438,45.494140625,1026.4638671875,19.050832748413086,-136,-48,16364,20,-38,-25,1312785
26.6299991607666,45.572265625,1026.4654541015625,19.037736892700195,-156,52,16300,3,4,11,1312798
26.6299991607666,45.572265625,1026.4654541015625,19.037736892700195,-88,-28,16308,13,-10,20,1312810
26.6299991607666,45.572265625,1026.4654541015625,19.037736892700195,-100,12,16308,14,-1,-28,1312823
26.6299991607666,45.572265625,1026.4654541015625,19.037736892700195,-208,-52,16348,-1,-30,-19,1312836
26.6299991607666,45.572265625,1026.4654541015625,19.037736892700195,-208,24,16348,17,-65,-35,1312848
26.6299991607666,45.572265625,1026.4654541015625,19.037736892700195,-164,-8,16324,21,-61,-42,1312861
26.6299991607666,45.572265625,1026.4654541015625,19.037736892700195,-156,-32,16428,-6,-56,-26,1312874
26.6299991607666,45.5615234375,1026.474365234375,18.964693069458008,-180,24,16256,-1,-36,-4,1312887
26.639999389648438,45.5615234375,1026.474365234375,18.964693069458008,-68,-52,16320,22,21,-30,1312899
26.639999389648438,45.5615234375,1026.474365234375,18.964693069458008,-172,-80,16332,-1,36,-20,1312912
26.639999389648438,45.5615234375,1026.474365234375,18.964693069458008,-316,-28,16372,22,3,-47,1312925
26.639999389648438,45.5615234375,1026.474365234375,18.964693069458008,-68,-140,16340,17,1,-31,1312937
26.639999389648438,45.5615234375,1026.474365234375,18.964693069458008,-176,56,16472,7,-13,-31,1312950
26.639999389648438,45.5615234375,1026.474365234375,18.964693069458008,-180,-28,16296,-3,8,-7,1312963
26.639999389648438,45.5615234375,1026.474365234375,18.964693069458008,-212,28,16280,13,-5,-14,1312975
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-108,-40,16240,5,9,-13,1312988
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-64,28,16316,-12,32,-16,1313001
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-284,40,16348,14,19,-24,1313013
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-92,-24,16440,22,9,-47,1313026
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-164,-112,16344,23,32,-30,1313039
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-160,-24,16360,15,120,-19,1313052
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-164,8,16292,26,173,-39,1313064
26.6299991607666,45.728515625,1026.44580078125,19.199440002441406,-100,20,16492,21,327,-1,1313077
26.639999389648438,45.5390625,1026.469482421875,19.004993438720703,-84,40,16296,15,221,-12,1313090
26.639999389648438,45.5390625,1026.469482421875,19.004993438720703,-144,44,16424,17,133,-50,1313102
26.639999389648438,45.5390625,1026.469482421875,19.004993438720703,-168,-16,16464,32,123,-8,1313115
26.639999389648438,45.5390625,1026.469482421875,19.004993438720703,-312,44,16308,19,57,-45,1313128
26.639999389648438,45.5390625,1026.469482421875,19.004993438720703,-216,-64,16220,18,160,-11,1313140
26.639999389648438,45.5390625,1026.469482421875,19.004993438720703,-224,16,16276,30,149,-32,1313153
26.639999389648438,45.5048828125,1026.4703369140625,18.997940063476562,-160,-28,16464,15,152,-38,1313179
26.6299991607666,45.5048828125,1026.4703369140625,18.997940063476562,-268,88,16488,11,135,-26,1313191
26.6299991607666,45.5048828125,1026.4703369140625,18.997940063476562,-208,36,16224,-1,120,-30,1313204
26.6299991607666,45.5048828125,1026.4703369140625,18.997940063476562,-300,12,16356,23,-59,-27,1313217
26.6299991607666,45.5048828125,1026.4703369140625,18.997940063476562,-240,-56,16372,19,-60,-23,1313229
26.6299991607666,45.5048828125,1026.4703369140625,18.997940063476562,-216,-56,16232,15,137,-40,1313242
26.6299991607666,45.5048828125,1026.4703369140625,18.997940063476562,12,-184,16492,20,105,-38,1313255
26.6299991607666,45.5048828125,1026.4703369140625,18.997940063476562,-236,-28,16316,46,379,-41,1313267
26.6299991607666,45.5830078125,1026.49169921875,18.82213592529297,-156,-4,16284,30,520,-22,1313280
26.6299991607666,45.5830078125,1026.49169921875,18.82213592529297,-332,24,16408,43,554,-12,1313302
26.6299991607666,45.5830078125,1026.49169921875,18.82213592529297,-404,48,16252,6,323,-78,1313314
26.6299991607666,45.5830078125,1026.49169921875,18.82213592529297,-372,12,16448,38,215,-74,1313327
26.6299991607666,45.5830078125,1026.49169921875,18.82213592529297,-320,48,16228,0,123,-38,1313340
26.6299991607666,45.5830078125,1026.49169921875,18.82213592529297,-248,0,16368,32,215,-50,1313352
26.6299991607666,45.5830078125,1026.49169921875,18.82213592529297,-276,4,16376,32,413,-44,1313365
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-240,-40,16400,19,391,-55,1313378
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-252,40,16188,50,586,-28,1313390
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-368,8,16216,24,336,-72,1313403
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-404,20,16376,42,214,-61,1313416
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-364,40,16304,8,21,-53,1313428
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-236,-32,16200,12,124,-57,1313441
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-500,16,16168,25,286,-57,1313454
26.6299991607666,45.494140625,1026.49169921875,18.82213592529297,-380,-32,16276,13,249,-61,1313467
26.6299991607666,45.392578125,1026.4525146484375,19.144027709960938,-376,-36,16372,3,169,-45,1313479
26.6299991607666,45.392578125,1026.4525146484375,19.144027709960938,-396,-28,16148,15,-1,-66,1313492
26.6299991607666,45.392578125,1026.4525146484375,19.144027709960938,-544,-44,16268,3,111,-69,1313505
26.6299991607666,45.392578125,1026.4525146484375,19.144027709960938,-592,24,16404,-1,-146,-88,1313517
26.6299991607666,45.392578125,1026.4525146484375,19.144027709960938,-384,36,16364,20,-187,-71,1313530
